1|779032060028|1|32|ACEITU.PERM.X140G.|95|1|00000
1|779032060032|1|32|ACEITU.DESC.X110G.|135|1|00000
1|779032060029|1|32|ACEITU.PERM.X330G.|209|1|00000
1|779802301827|70|32|MALLA BB ENTERA|560|1|00000
1|779802301828|70|32|MALLA BB ENTERA|560|1|00000
1|779806238170|70|32|MALLA NINIA BIKINI|1590|1|00000
8|779806238088|779806238170
1|010010467100|70|32|REPASADOR X3U|450|1|00000
1|779802254101|70|32|OJOTA ADULTO|230|1|00000
8|779802254026|779802254101
1|789154680557|70|32|TOALLA DE ROSTRO|350|1|00000
1|941607101029|70|32|TOALLA DE BANIO|890|1|00000
1|779587810011|70|32|CARTERA VINILICA|739|1|00000
1|779587810013|70|32|CARTERA CRINKLE|739|1|00000
1|779801062068|70|32|REMERA DAMA S/M|590|1|00000
1|779397014202|70|32|TETINA SILICONA|379|1|00000
1|779397070081|70|32|BACINILLA|1335|1|00000
1|779397032022|70|32|CHUPETE LUMINOSO|705|1|00000
1|779397036910|70|32|CHUPETE IND.FIEBRE|1389|1|00000
1|779368343040|70|32|ALMOHADON (40X40)|450|1|00000
1|779791400019|70|32|MEDIA DEPORT.X3U|450|1|00000
1|779800901072|70|32|MEDIA DEPORTIVA|305|1|00000
1|779800901073|70|32|MEDIA DEPORTIVA|305|1|00000
1|779800901074|70|32|MEDIA DEPORTIVA|305|1|00000
1|779800901994|70|32|MEDIA BB ALG.LISA|145|1|00000
1|779800901995|70|32|MEDIA BB ALG.LISA|145|1|00000
1|779800901996|70|32|MEDIA ALGOD.LISA|190|1|00000
1|779800901997|70|32|MEDIA ALGOD.LISA|190|1|00000
1|779800901998|70|32|MEDIA ALGOD.LISA|190|1|00000
1|779800901112|70|32|MEDIA DAMA ALG.|290|1|00000
1|779807208792|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208793|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208794|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208795|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208796|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208797|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208798|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208799|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208800|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208801|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208802|70|32|ALPARGATA UNISEX|490|1|00000
1|779123002154|1|32|ACEITU.VERD.X1KG|915|1|00000
8|779123002147|779123002154
1|779807208804|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208805|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208806|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208807|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208808|70|32|ALPARGATA UNISEX|490|1|00000
1|800022400102|1|32|ACETO BALSAMICO|985|1|00000
1|779806527342|1|32|ACETO BALS.L.PRICE|625|1|00000
1|779807208809|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208810|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208811|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208812|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208813|70|32|ALPARGATA UNISEX|490|1|00000
1|779807208814|70|32|ALPARGATA UNISEX|490|1|00000
1|779708000951|70|32|MEDIA HBRE. CASUAL|490|1|00000
1|779708102100|70|32|MEDIA NINIO FANT.|390|1|00000
1|779708102110|70|32|MEDIA NINIO FANT.|390|1|00000
1|779708102120|70|32|MEDIA NINIO FANT.|390|1|00000
1|779708102130|70|32|MEDIA NINIO FANT.|390|1|00000
1|779258983046|70|32|MEDIA HBRE.ALG|739|1|00000
1|779176506307|70|32|MEDIA JUV. X3U|940|1|00000
1|779176506242|70|32|MEDIA NINIO FUTBOL|849|1|00000
1|779176506300|70|32|MEDIA NINIO X.3U|735|1|00000
1|779263102611|70|32|MEDIA DAMA ALG.|290|1|00000
8|779263100792|779263102611
1|779263111038|70|32|MEDIA DAMA ALG.|290|1|00000
8|779263102610|779263111038
1|541258040002|70|32|FELPUDO STEP IN|2390|1|00000
1|801408810109|70|32|ALFOMBRA SHOWER|1245|1|00000
1|779638400976|70|32|SABANA 1P.BARBIE|4490|1|00000
1|779479376032|70|32|MEDIA.3/4 C.LYCRA|475|1|00000
1|779479376057|70|32|MEDIA.3/4 C.LYCRA|475|1|00000
1|779479331240|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331241|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331262|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331242|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331249|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331256|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331263|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331243|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331250|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331257|70|32|MEDIA PANTY LYCRA|690|1|00000
1|779479331264|70|32|MEDIA PANTY LYCRA|690|1|00000
1|789121332745|70|32|PANTY LYC.C/BAJA|260|1|00000
1|779479331727|70|32|MEDIA PANTY LYCRA|229|1|00000
1|779479320614|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320622|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320619|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320615|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320617|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320620|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320767|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320768|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320769|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320616|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320618|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320621|70|32|MEDIA PANTY THEA|299|1|00000
1|779479320683|70|32|MEDIA.3/4 MULTIF.|559|1|00000
1|779479320684|70|32|MEDIA.3/4 MULTIF.|515|1|00000
1|779479320685|70|32|MEDIA.3/4 MULTIF.|515|1|00000
1|779479320686|70|32|MEDIA.3/4 MULTIF.|350|1|00000
1|779262197722|70|32|MEDIA BB TOALLA|250|1|00000
1|779262198427|70|32|MEDIA NINIA|390|1|00000
8|779262198115|779262198427
1|779262198428|70|32|MEDIA NINIA|390|1|00000
8|779262198116|779262198428
1|779262198130|70|32|MEDIA NINIO RAYADA|350|1|00000
8|779262198118|779262198130
8|779262198126|779262198130
1|779262198131|70|32|MEDIA NINIO RAYADA|340|1|00000
8|779262198119|779262198131
8|779262198127|779262198131
1|779262198132|70|32|MEDIA NINIO RAYADA|350|1|00000
8|779262198120|779262198132
8|779262198128|779262198132
1|779262198154|70|32|MEDIA DAMA RAYAS|260|1|00000
8|779262198151|779262198154
8|779262198152|779262198154
8|779262198153|779262198154
1|779801164068|70|32|MEDIA BEBE ALGOD.|150|1|00000
1|779801164069|70|32|MEDIA NIO ALGOD.|130|1|00000
1|779801164071|70|32|MEDIA NINIO ALGOD.|130|1|00000
1|779802202244|70|32|CAMISETA DAMA M3/4|1185|1|00000
8|779802202240|779802202244
8|779802202241|779802202244
8|779802202242|779802202244
8|779802202243|779802202244
1|779802203413|70|32|CAMISETA DAMA|1290|1|00000
8|779802202205|779802203413
8|779802202206|779802203413
8|779802202207|779802203413
8|779802202208|779802203413
8|779802202209|779802203413
1|779802202257|70|32|CAMISETA DAMA|1360|1|00000
8|779802202253|779802202257
8|779802202254|779802202257
8|779802202255|779802202257
8|779802202256|779802202257
1|779802201160|70|32|MEDIA 3/4 MULT.X3U|499|1|00000
1|779802202216|70|32|MEDIA 3/4 FANTASIA|290|1|00000
8|779802202213|779802202216
8|779802202214|779802202216
8|779802202215|779802202216
1|779802201782|70|32|MEDIA PANTY NINIA|679|1|00000
8|779802201778|779802201782
1|779802201788|70|32|MEDIA PANTY NINIA|679|1|00000
8|779802201784|779802201788
1|779802201794|70|32|MEDIA PANTY NINIA|679|1|00000
8|779802201792|779802201794
1|779802201780|70|32|MEDIA PANTY NINIA|679|1|00000
1|779802201786|70|32|MEDIA PANTY NINIA|679|1|00000
1|779802201793|70|32|MEDIA PANTY NINIA|679|1|00000
1|779802202268|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202222|779802202268
1|779802202269|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202226|779802202269
1|779802202270|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202230|779802202270
1|779802202234|70|32|MEDIA PANTY T/BAJO|690|1|00000
1|779802202274|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202224|779802202274
1|779802202275|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202228|779802202275
1|779802202276|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202232|779802202276
1|779802202271|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202223|779802202271
1|779802202272|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202227|779802202272
1|779802202273|70|32|MEDIA PANTY T/BAJO|755|1|00000
8|779802202231|779802202273
1|779802202235|70|32|MEDIA PANTY T/BAJO|1029|1|00000
1|779802203123|70|32|MEDIA PANTY|695|1|00000
8|779802201900|779802203123
1|779802203127|70|32|MEDIA PANTY|695|1|00000
8|779802201906|779802203127
1|779802203131|70|32|MEDIA PANTY|695|1|00000
8|779802201912|779802203131
1|779802203135|70|32|MEDIA PANTY|695|1|00000
8|779802201918|779802203135
1|779806527143|1|32|AJIES VINAGRE X330|415|1|00000
1|779806527142|1|32|PICKE.VINAGRE X330|205|1|00000
1|779806527332|1|32|PEPIN.VINAGRE X330|299|1|00000
1|779806527331|1|32|CEBOL.VINAGRE X330|279|1|00000
1|779806527140|1|32|ACEITUN.VERD.X330G|265|1|00000
1|779207000466|1|32|AJIES NUCETE X800G|535|1|00000
1|779802439229|75|32|PROTEC.D.X40U.L.A.|335|1|00000
1|779802439230|75|32|PROT.D.X40U.C/D.LA|319|1|00000
1|779802203126|70|32|MEDIA PANTY|695|1|00000
8|779802201903|779802203126
1|779802203130|70|32|MEDIA PANTY|695|1|00000
8|779802201909|779802203130
1|779802203134|70|32|MEDIA PANTY|695|1|00000
8|779802201915|779802203134
1|779802203138|70|32|MEDIA PANTY|695|1|00000
8|779802201921|779802203138
1|779802203125|70|32|MEDIA PANTY|695|1|00000
8|779802201902|779802203125
1|779802203129|70|32|MEDIA PANTY|695|1|00000
8|779802201908|779802203129
1|779802203133|70|32|MEDIA PANTY|695|1|00000
8|779802201914|779802203133
1|779802203137|70|32|MEDIA PANTY|695|1|00000
8|779802201920|779802203137
1|779262198089|70|32|GORRO BB POOH|449|1|00000
8|779262198088|779262198089
1|779799310068|70|32|CUP BB|299|1|00000
8|779799303008|779799310068
8|779799309826|779799310068
8|779799309918|779799310068
8|779799309936|779799310068
1|779799330260|70|32|GORRO NINIA|375|1|00000
8|779799302208|779799330260
8|779799303102|779799330260
8|779799309808|779799330260
8|779799310400|779799330260
1|779597030221|70|32|VEDETTINA LYCRA|390|1|00000
1|779597003211|70|32|COLALESS LYCRA|385|1|00000
1|779597001901|70|32|VEDETTINA ALG/LYC.|335|1|00000
1|779801710072|70|32|BIKINI ALG/LYC.|200|1|00000
1|779801710073|70|32|BIKINI ALG/LYC.|225|1|00000
1|841018203605|1|32|ALCAPARRAS X.100G|819|1|00000
1|779802439278|55|32|LIMP.LIQ.L.ANONx1L|599|1|00000
1|779058035210|1|32|PASTILL.GOMA X250G|195|1|00000
1|779058044660|1|32|TURRON DE MANIx80G|19|1|00000
1|779058060510|1|32|ALFAJOR B.O BONx 6|439|1|00000
1|779058060831|1|32|ALFAJOR B.O BONx 6|439|1|00000
1|779058040480|1|32|TATIN CHOCOLATE x6|155|1|00000
8|779058040370|779058040480
1|779058040490|1|32|TATIN DCE.LECHE X6|155|1|00000
8|779058040360|779058040490
1|779011400007|1|32|ALFAJOR MILKA x6U.|369|1|00000
1|779011406001|1|32|ALFAJOR MILKA x6U.|375|1|00000
1|779011406087|1|32|ALFAJOR SHOT x6 U|335|1|00000
1|779011400002|1|32|ALFAJOR MILKAx12|779|1|00000
1|779058058090|1|32|ALFAJOR BROWNIE x6|450|1|00000
1|779058060550|1|32|ALFAJOR CHO.TOFIx6|390|1|00000
1|779058060560|1|32|ALFAJOR BCO.TOFIx6|390|1|00000
1|779460045815|1|32|ALFAJOR TERRAB.x6|400|1|00000
1|779460002510|1|32|ALFAJOR TERRAB. x6|299|1|00000
1|779460003500|1|32|ALFAJOR TERRAB. x6|299|1|00000
1|779607300003|1|32|ALFAJOR GUAYMALLx6|169|1|00000
1|779607300005|1|32|ALFAJOR GUAYMALLx6|169|1|00000
1|779607300004|1|32|ALFAJOR GUAYMALLx6|169|1|00000
1|779607300144|1|32|ALFAJOR GUAYMALLx3|169|1|00000
1|779607300145|1|32|ALFAJOR GUAYMALLx3|169|1|00000
1|779607300146|1|32|ALFAJOR GUAYMALLx3|169|1|00000
1|779058041480|1|32|ALMENDRA CONFx120G|169|1|00000
1|779004006092|1|32|ALFAJOR BAGLEY X 6|239|1|00000
1|779058035440|1|32|TURRON MANI x100G|75|1|00000
1|779004002062|1|32|ALFAJOR SER BAGLEY|520|1|00000
1|779004000032|1|32|ALFAJO.DARK BAGLEY|225|1|00000
1|779806527654|1|32|ALFAJOR L.PRICE x6|175|1|00000
8|779058089340|779806527654
1|779806527641|1|32|ALFAJOR L.PRICE x6|175|1|00000
8|779058089350|779806527641
1|779058044680|1|32|TURRON CROCANTx100|259|1|00000
1|779058044760|1|32|TURRON ALMENDRx150|359|1|00000
1|779058044770|1|32|TURRON ALMENDRx150|359|1|00000
